,price,resid_z,p_value,flag_conformal,flag_isoforest,flag_lof,votes,severity,flag
2024-02-13,204.4600067138672,-0.598199849858996,0.46055555555555555,0,0,0,0,0,0
2024-02-14,203.3800048828125,-0.8025999277882702,0.32815102720710715,0,0,0,0,0,0
2024-02-15,205.3300018310547,0.15903004895433787,0.8401775804661488,0,0,0,0,0,0
2024-02-16,203.88999938964844,-0.17359177395291384,0.8219633943427621,0,0,0,0,0,0
2024-02-20,203.3699951171875,0.1520973947101199,0.8453436807095344,0,0,0,0,0,0
2024-02-21,201.57000732421875,-0.6386421200406425,0.43656509695290857,0,0,0,0,0,0
2024-02-22,201.5,-0.8716838286732022,0.29844961240310075,0,0,0,0,0,0
2024-02-23,200.8300018310547,-0.26663588974626906,0.7293857221914776,0,0,0,0,0,0
2024-02-26,200.5399932861328,0.11627816804068958,0.8832964601769911,0,0,0,0,0,0
2024-02-27,201.39999389648438,0.18723407093074276,0.8114980652294085,0,0,0,0,0,0
2024-02-28,207.0,1.5810075794917806,0.10718232044198896,0,0,0,0,0,0
2024-02-29,203.72000122070312,-0.9483645215502272,0.26449475427940367,0,0,0,0,0,0
2024-03-01,200.0,-1.3303709056238016,0.14293598233995586,0,0,0,0,0,0
2024-03-04,200.5399932861328,-0.04082059135998783,0.9597352454495311,0,0,0,0,0,0
2024-03-05,201.13999938964844,0.5796032595766052,0.47078280044101434,0,0,0,0,0,0
2024-03-06,201.0,-0.2852068517511158,0.7024793388429752,0,0,0,0,0,0
2024-03-07,203.02999877929688,0.2433108286801861,0.7555066079295154,0,0,0,0,0,0
2024-03-08,198.49000549316406,-1.212392449408969,0.17116125481563016,0,0,0,0,0,0
2024-03-11,192.49000549316406,-1.6640036449168734,0.09790979097909791,0,0,0,0,0,0
2024-03-12,184.24000549316406,-2.799785557555269,0.029136888400219902,0,0,0,0,0,0
2024-03-13,182.35000610351562,-0.614057545601396,0.45,0,0,0,0,0,0
2024-03-14,181.14999389648438,-0.2921152394361948,0.6979681493684788,0,0,0,0,0,0
2024-03-15,182.52999877929688,0.4348358795691978,0.5845225027442371,0,0,0,0,0,0
2024-03-18,179.83999633789062,-0.9817124125250685,0.2545255074053758,0,0,0,0,0,0
2024-03-19,181.13999938964844,0.003193339450374403,0.9983552631578947,0,0,0,0,0,0
2024-03-20,187.77999877929688,1.7034816549946625,0.09041095890410959,0,0,0,0,0,0
2024-03-21,187.6999969482422,0.08479839391719049,0.9151150054764513,0,0,0,0,0,0
2024-03-22,188.85000610351562,0.41961681016910285,0.6004378762999453,0,0,0,0,0,0
2024-03-25,191.41000366210938,0.888350694107763,0.2910284463894967,0,0,0,0,0,0
2024-03-26,187.5,-1.0823473726564128,0.21815199562602516,0,0,0,0,0,0
2024-03-27,191.9499969482422,0.8202356211293653,0.3224043715846995,0,0,0,0,0,0
2024-03-28,192.99000549316406,0.4665934893193434,0.5625341343528126,0,0,0,0,0,0
2024-04-01,189.5,-0.8191526271982392,0.3231441048034934,0,0,0,0,0,0
2024-04-02,188.0399932861328,0.05066124810447004,0.9498090561920349,0,0,0,0,0,0
2024-04-03,184.9199981689453,-0.6829615073611944,0.40458015267175573,0,0,0,0,0,0
2024-04-04,183.2899932861328,-0.34781409915319966,0.6610354223433242,0,0,0,0,0,0
2024-04-05,183.13999938964844,-0.5462456541752586,0.5,0,0,0,0,0,0
2024-04-08,181.55999755859375,-0.46603770985994014,0.5639629831246598,0,0,0,0,0,0
2024-04-09,178.1199951171875,-0.8141468219451226,0.3253536452665941,0,0,0,0,0,0
2024-04-10,174.6300048828125,-0.9079158538498526,0.28004350190320826,0,0,0,0,0,0
2024-04-11,173.36000061035156,-0.5421345980614236,0.5043478260869565,0,0,0,0,0,0
2024-04-12,169.5500030517578,-0.6196458298018462,0.44703965236284626,0,0,0,0,0,0
2024-04-15,167.82000732421875,-0.09597028005083044,0.9033659066232356,0,0,0,0,0,0
2024-04-16,170.5500030517578,1.0056470963689672,0.24633749321758003,0,0,0,0,0,0
2024-04-17,170.2100067138672,0.057880354718382,0.9425162689804772,0,0,0,0,0,0
2024-04-18,170.22999572753906,0.15852528662907725,0.8395663956639566,0,0,0,0,0,0
2024-04-19,169.82000732421875,0.032643473687776266,0.9680390032502708,0,0,0,0,0,0
2024-04-22,170.47999572753906,-0.20130243270255246,0.7931781266919329,0,0,0,0,0,0
2024-04-23,169.17999267578125,-0.8667959587966451,0.30194805194805197,0,0,0,0,0,0
2024-04-24,164.3300018310547,-1.5022201991541986,0.11736073553272039,0,0,0,0,0,0
2024-04-25,166.80999755859375,0.809780940407468,0.3281081081081081,0,0,0,0,0,0
2024-04-26,167.22000122070312,0.030197433738929566,0.9708265802269044,0,0,0,0,0,0
2024-04-29,173.49000549316406,1.831367475869793,0.07721382289416846,0,0,0,0,0,0
2024-04-30,167.83999633789062,-1.1469259450360414,0.18834322719913654,0,0,0,0,0,0
2024-05-01,171.4600067138672,1.4744461328314693,0.11974110032362459,0,0,0,0,0,0
2024-05-02,178.85000610351562,2.143087242438988,0.053369272237196765,0,0,0,0,0,0
2024-05-03,179.7899932861328,0.08334787285418961,0.915948275862069,0,0,0,0,0,0
2024-05-06,178.35000610351562,-0.7987273401267183,0.33279483037156704,0,0,0,0,0,0
2024-05-07,176.7100067138672,-0.7125172062914469,0.3832077502691066,0,0,0,0,0,0
2024-05-08,180.35000610351562,1.2121217326826452,0.17213555675094136,0,0,0,0,0,0
2024-05-09,181.25,0.0745214232052095,0.9225806451612903,0,0,0,0,0,0
2024-05-10,178.50999450683594,-0.838807696675051,0.31327243417517464,0,0,0,0,0,0
2024-05-13,178.44000244140625,0.17191019780139466,0.822234156820623,0,0,0,0,0,0
2024-05-14,180.75999450683594,0.697188832132756,0.3982823403113258,0,0,0,0,0,0
2024-05-15,176.99000549316406,-1.3957943015824372,0.13143776824034334,0,0,0,0,0,0
2024-05-16,182.9600067138672,2.11623979501574,0.05522788203753351,0,0,0,0,0,0
2024-05-17,184.9499969482422,0.6514758445340565,0.4330117899249732,0,0,0,0,0,0
2024-05-20,186.61000061035156,0.499101439665939,0.5388323513658275,0,0,0,0,0,0
2024-05-21,184.77999877929688,-0.6528683413716437,0.43254817987152033,0,0,0,0,0,0
2024-05-22,186.27999877929688,0.5378201930781381,0.5109684323167469,0,0,0,0,0,0
2024-05-23,172.2100067138672,-3.9560091295574242,0.011764705882352941,0,0,0,0,0,0
2024-05-24,174.52000427246094,0.5566149567730034,0.4927846071619455,0,0,0,0,0,0
2024-05-28,175.0800018310547,0.39591690066963947,0.6233974358974359,0,0,0,0,0,0
2024-05-29,171.64999389648438,-0.49802954974263614,0.5413774693005873,0,0,0,0,0,0
2024-05-30,172.75,0.37172309677688764,0.6414087513340448,0,0,0,0,0,0
2024-05-31,177.61000061035156,1.1091660368836747,0.20426666666666668,0,0,0,0,0,0
2024-06-03,184.57000732421875,2.2068674713651966,0.05223880597014925,0,0,0,0,0,0
2024-06-04,188.6199951171875,1.2127820909857125,0.17155034629728289,0,0,0,0,0,0
2024-06-05,189.85000610351562,0.08453715439836851,0.9148029818956337,0,0,0,0,0,0
2024-06-06,191.4199981689453,0.48816522180754507,0.5486961149547632,0,0,0,0,0,0
2024-06-07,190.24000549316406,-0.2140338916613492,0.7803191489361702,0,0,0,0,0,0
2024-06-10,190.1199951171875,0.1203779233578493,0.8777246145667198,0,0,0,0,0,0
2024-06-11,185.5,-1.0896539616471537,0.21360255047821466,0,0,0,0,0,0
2024-06-12,182.6699981689453,-0.9364180039798616,0.26925119490175253,0,0,0,0,0,0
2024-06-13,180.6999969482422,-0.15857762557253502,0.839171974522293,0,0,0,0,0,0
2024-06-14,177.27000427246094,-0.9431887681512787,0.26790450928381965,0,0,0,0,0,0
2024-06-17,178.38999938964844,-0.09967551343463142,0.9003181336161188,0,0,0,0,0,0
2024-06-18,174.99000549316406,-1.074097542447402,0.21939586645468998,0,0,0,0,0,0
2024-06-20,176.3000030517578,0.49588067302828187,0.541843220338983,0,0,0,0,0,0
2024-06-21,176.55999755859375,0.23807091917222606,0.7596611964002118,0,0,0,0,0,0
2024-06-24,179.10000610351562,1.4646641409696088,0.12222222222222222,0,0,0,0,0,0
2024-06-25,175.10000610351562,-1.1420732660929216,0.1930195663670016,0,0,0,0,0,0
2024-06-26,178.5,1.117790326283156,0.20348837209302326,0,0,0,0,0,0
2024-06-27,182.50999450683594,1.232426502875534,0.1653460116217644,0,0,0,0,0,0
2024-06-28,182.00999450683594,0.07227147621590388,0.926610348468849,0,0,0,0,0,0
2024-07-01,186.6999969482422,1.4022216786246828,0.1308707124010554,0,0,0,0,0,0
2024-07-02,185.4199981689453,-0.5849466588753353,0.47151898734177217,0,0,0,0,0,0
2024-07-03,184.30999755859375,-0.4372326789185337,0.5861887190300474,0,0,0,0,0,0
2024-07-05,184.8300018310547,0.17770071194266188,0.8177028451001054,0,0,0,0,0,0
2024-07-08,185.83999633789062,0.38271197313675215,0.6324381253291206,0,0,0,0,0,0
2024-07-09,183.24000549316406,-0.6405049857889815,0.4373684210526316,0,0,0,0,0,0
2024-07-10,183.72999572753906,-0.16898620479789625,0.8274592319831667,0,0,0,0,0,0
2024-07-11,183.91000366210938,0.38059894731695343,0.6340694006309149,0,0,0,0,0,0
2024-07-12,182.30999755859375,-0.5610005647994776,0.488702049395691,0,0,0,0,0,0
2024-07-15,179.11000061035156,-0.9420616119778785,0.2689075630252101,0,0,0,0,0,0
2024-07-16,186.0500030517578,1.7381617910438052,0.08451443569553806,0,0,0,0,0,0
2024-07-17,184.83999633789062,-0.14601623852954465,0.8520461699895068,0,0,0,0,0,0
2024-07-18,180.22999572753906,-1.0368576641848612,0.23597273203985317,0,0,0,0,0,0
2024-07-19,179.6699981689453,0.16617400328387202,0.8301886792452831,0,0,0,0,0,0
2024-07-22,178.89999389648438,-0.6242840607307691,0.44683080146673654,0,0,0,0,0,0
2024-07-23,186.47999572753906,2.09768738092073,0.05602094240837696,0,0,0,0,0,0
2024-07-24,180.07000732421875,-1.1286149374836196,0.1967556253270539,0,0,0,0,0,0
2024-07-25,184.35000610351562,1.1711422968571965,0.18305439330543932,0,0,0,0,0,0
2024-07-26,186.88999938964844,0.17457650824041787,0.8196549921589127,0,0,0,0,0,0
2024-07-29,185.42999267578125,-0.36080883208517955,0.6509926854754441,0,0,0,0,0,0
2024-07-30,186.86000061035156,0.19676445034956852,0.7989556135770235,0,0,0,0,0,0
2024-07-31,190.60000610351562,0.5355388702056143,0.5120041753653445,0,0,0,0,0,0
2024-08-01,178.30999755859375,-3.063884410493534,0.022430881585811163,0,0,0,0,0,0
2024-08-02,169.9499969482422,-1.861247348985429,0.07247132429614181,0,0,0,0,0,0
2024-08-05,167.02999877929688,0.43075721871357453,0.5919749869723815,0,0,1,1,1,0
2024-08-06,165.0399932861328,-0.6809696965731246,0.40989583333333335,0,0,1,1,1,0
2024-08-07,163.24000549316406,-0.33567536483266786,0.6699635606454971,0,0,0,0,0,0
2024-08-08,168.8699951171875,1.06987662587441,0.22320499479708636,0,0,0,0,0,0
2024-08-09,167.91000366210938,-0.4660094173900377,0.5678627145085804,0,0,0,0,0,0
2024-08-12,164.1300048828125,-1.1911617136315613,0.17723492723492723,0,0,0,0,0,0
2024-08-13,168.75999450683594,0.9559319090881542,0.26441558441558444,0,0,0,0,0,0
2024-08-14,168.5,-0.18013909442051562,0.8167185877466251,0,0,0,0,0,0
2024-08-15,176.41000366210938,1.840514688632768,0.07784120394395433,0,0,0,0,0,0
2024-08-16,179.99000549316406,1.0561266703938224,0.22977178423236513,0,0,0,0,0,0
2024-08-19,179.63999938964844,-0.40624390899227014,0.6179367547952307,0,0,0,0,0,0
2024-08-20,172.10000610351562,-2.037901146466124,0.06062176165803109,0,0,0,0,0,0
2024-08-21,173.42999267578125,0.45111011592317063,0.5753495598135681,0,0,0,0,0,0
2024-08-22,172.75999450683594,0.07860766722540762,0.9228778467908902,0,0,0,0,0,0
2024-08-23,174.9600067138672,0.3147332553696112,0.6823590274185204,0,0,0,0,0,0
2024-08-26,173.47999572753906,-0.27334284146868915,0.7233712512926577,0,0,0,0,0,0
2024-08-27,173.0500030517578,-0.08709002479484551,0.9131782945736434,0,0,0,0,0,0
2024-08-28,170.7100067138672,-0.5142348453383365,0.5263429752066116,0,0,0,0,0,0
2024-08-29,172.25999450683594,0.38565298659408936,0.6319050077439339,0,0,0,0,0,0
2024-08-30,173.74000549316406,0.10995303478316128,0.890608875128999,0,0,0,0,0,0
2024-09-03,161.02000427246094,-2.768113134868909,0.029396596183599792,0,0,0,0,0,0
2024-09-04,163.22000122070312,0.8705236627254774,0.3036082474226804,0,0,0,0,0,0
2024-09-05,162.14999389648438,0.12546138269569912,0.8753219989696033,0,0,0,0,0,0
2024-09-06,157.6199951171875,-0.48248016470435484,0.5525231719876416,0,0,0,0,0,0
2024-09-09,162.91000366210938,1.0145811772386064,0.244981986618631,0,0,0,0,0,0
2024-09-10,160.07000732421875,-0.7828965772514196,0.3441358024691358,0,0,0,0,0,0
2024-09-11,161.3300018310547,0.3376883129741526,0.6694087403598972,0,0,0,0,0,0
2024-09-12,162.77000427246094,0.1417944054218377,0.8581706063720452,0,0,0,0,0,0
2024-09-13,156.77000427246094,-2.0936944687384367,0.05649717514124294,0,0,0,0,0,0
2024-09-16,155.5500030517578,-0.40229428189891525,0.6206365503080082,0,0,0,0,0,0
2024-09-17,156.38999938964844,0.5396774228960335,0.50846587993843,0,0,0,0,0,0
2024-09-18,155.11000061035156,-0.14639483234029577,0.8517948717948718,0,0,0,0,0,0
2024-09-19,154.58999633789062,-0.8494073313390548,0.31266017426960535,0,0,0,0,0,0
2024-09-20,153.2899932861328,-0.3812230841908464,0.6337090163934426,0,0,0,0,0,0
2024-09-23,156.3000030517578,0.675804002545339,0.41423451100870456,0,0,0,0,0,0
2024-09-24,155.80999755859375,-0.08771984945733169,0.9129989764585466,0,0,0,0,0,0
2024-09-25,152.22000122070312,-0.9453924340722121,0.26854219948849106,0,0,0,0,0,0
2024-09-26,154.5800018310547,0.9086407136974438,0.2832310838445808,0,0,0,0,0,0
2024-09-27,156.32000732421875,0.6530540346146552,0.43127235564639754,0,0,0,0,0,0
2024-09-30,152.0399932861328,-1.5468009883683362,0.11133810010214505,0,0,0,0,0,0
2024-10-01,154.22000122070312,0.5119207659510695,0.5283307810107197,0,0,0,0,0,0
2024-10-02,152.88999938964844,-0.2116165926875873,0.7831632653061225,0,0,0,0,0,0
2024-10-03,150.52000427246094,-0.5290917869400747,0.5186129525752168,0,0,0,0,0,0
2024-10-04,155.0,1.1494532787553322,0.1890927624872579,0,0,0,0,0,0
2024-10-07,155.91000366210938,0.9274046917727221,0.2761079979623026,0,0,0,0,0,0
2024-10-08,154.64999389648438,-0.6039102645070663,0.46028513238289204,0,0,0,0,0,0
2024-10-09,149.3699951171875,-2.01974498667096,0.061068702290076333,0,0,0,0,0,0
2024-10-10,146.6199951171875,-0.49886151196698075,0.5401831129196337,0,0,0,0,0,0
2024-10-11,151.02000427246094,1.0958850347886007,0.21047280122013218,0,0,0,0,0,0
2024-10-14,148.99000549316406,-1.1663135221152585,0.18495934959349594,0,0,0,0,0,0
2024-10-15,152.35000610351562,1.8499651445932215,0.07516505840528187,0,0,0,0,0,0
2024-10-16,154.89999389648438,0.5714658049953669,0.4812182741116751,0,0,0,0,0,0
2024-10-17,155.30999755859375,0.36064940302626297,0.6539827498731609,0,0,0,0,0,0
2024-10-18,155.0,-0.15403660840820968,0.8448275862068966,0,0,0,0,0,0
2024-10-21,159.82000732421875,1.7431584109758853,0.08565636087176888,0,0,0,0,0,0
2024-10-22,159.8800048828125,0.6640832302950341,0.42249240121580545,0,0,0,0,0,0
2024-10-23,157.05999755859375,-0.2706516888438692,0.7275949367088608,0,0,0,0,0,0
2024-10-24,155.1999969482422,-0.26823970163508093,0.7312753036437247,0,0,0,0,0,0
2024-10-25,155.00999450683594,0.16429387579202684,0.834597875569044,0,0,0,0,0,0
2024-10-28,150.69000244140625,-1.0614946832805339,0.2249747219413549,0,0,0,0,0,0
2024-10-29,152.97999572753906,1.2831436708745008,0.15209701869631126,0,0,0,0,0,0
2024-10-30,154.2899932861328,0.5787487495563228,0.47525252525252526,0,0,0,0,0,0
2024-10-31,149.30999755859375,-0.6519003413876815,0.4331145885916204,0,0,0,0,0,0
2024-11-01,154.58999633789062,1.766141571966497,0.08324924318869828,0,0,0,0,0,0
2024-11-04,155.07000732421875,0.4653007752428329,0.5703479576399395,0,0,0,0,0,0
2024-11-05,151.0,-1.9508284030093919,0.06754032258064516,0,0,0,0,0,0
2024-11-06,147.16000366210938,-2.5300349416600456,0.038790931989924435,0,0,1,1,1,0
2024-11-07,150.97999572753906,1.2756191023712018,0.15508559919436052,0,0,0,0,0,0
2024-11-08,151.67999267578125,-0.3352283197164651,0.6738802214393558,0,0,0,0,0,0
2024-11-11,148.9600067138672,-1.011815937354914,0.24798792756539234,0,0,0,0,0,0
2024-11-12,145.1699981689453,-0.8230578664629098,0.32679738562091504,0,0,0,0,0,0
2024-11-13,139.97000122070312,-1.3295381464398441,0.14522613065326634,0,0,0,0,0,0
2024-11-14,138.13999938964844,0.5580744963501071,0.49422400803616273,0,0,0,0,0,0
2024-11-15,140.19000244140625,1.454987974144549,0.125,0,0,0,0,0,0
2024-11-18,143.8699951171875,1.2082630850821843,0.17511289513296538,0,0,0,0,0,0
2024-11-19,145.60000610351562,0.6002125332127582,0.46439317953861586,0,0,0,0,0,0
2024-11-20,146.0800018310547,0.23257590905109363,0.768922305764411,0,0,0,0,0,0
2024-11-21,143.41000366210938,-1.1496224164063635,0.19188376753507014,0,0,0,0,0,0
2024-11-22,149.2899932861328,2.010496409624117,0.061091637456184275,0,0,0,0,0,0
2024-11-25,153.10000610351562,1.6814177700999142,0.0980980980980981,0,0,0,0,0,0
2024-11-26,150.75999450683594,-0.9169887404873442,0.2861430715357679,0,0,0,0,0,0
2024-11-27,152.39999389648438,0.7164629584973874,0.3845,0,0,0,0,0,0
2024-11-29,155.44000244140625,0.72739200627643,0.37631184407796103,0,0,0,0,0,0
2024-12-02,156.5399932861328,0.6155777889502391,0.45504495504495507,0,0,0,0,0,0
2024-12-03,155.0,-0.3844498754661938,0.6370444333499751,0,0,0,0,0,0
2024-12-04,158.27999877929688,0.7805522291166225,0.34780439121756485,0,0,0,0,0,0
2024-12-05,156.6699981689453,-0.19853652670546798,0.800498753117207,0,0,0,0,0,0
2024-12-06,153.92999267578125,-0.6938256518951884,0.40279162512462613,0,0,0,0,0,0
2024-12-09,157.0399932861328,1.387247451968227,0.13602391629297458,0,0,0,0,0,0
2024-12-10,164.10000610351562,2.316391611597905,0.044820717131474105,0,0,0,0,0,0
2024-12-11,165.9600067138672,0.6370649817553199,0.44400199104031857,0,0,0,0,0,0
2024-12-12,167.75,0.9387521551128917,0.27562189054726366,0,0,0,0,0,0
2024-12-13,169.64999389648438,0.5369199426438767,0.5166583789159622,0,0,0,0,0,0
2024-12-16,173.1699981689453,1.0097807369915757,0.2504970178926441,0,0,0,0,0,0
2024-12-17,173.02999877929688,0.24239262265916128,0.7605563835072032,0,0,0,0,0,0
2024-12-18,172.6199951171875,1.4157010567257655,0.13157894736842105,0,0,1,1,1,0
2024-12-19,177.0399932861328,1.3698222674856837,0.13945409429280398,0,0,0,0,0,0
2024-12-20,177.35000610351562,-0.2849071609943896,0.7108134920634921,0,0,0,0,0,0
2024-12-23,177.69000244140625,0.14878553499407599,0.8532473971244422,0,0,0,0,0,0
2024-12-24,179.33999633789062,0.205094483893043,0.7928642220019821,0,0,0,0,0,0
2024-12-26,180.3800048828125,0.3149715417989249,0.6864784546805349,0,0,0,0,0,0
2024-12-27,180.72000122070312,0.5196029014313968,0.5282178217821782,0,0,0,0,0,0
2024-12-30,176.5500030517578,-0.49386157143533155,0.5497278574962889,0,0,0,0,0,0
2024-12-31,177.0,0.24216362463586258,0.7611275964391692,0,0,0,0,0,0
2025-01-02,171.8699951171875,-1.2901796775778613,0.1532377656945131,0,0,0,0,0,0
2025-01-03,169.89999389648438,-0.7544886933360286,0.3606719367588933,0,0,0,0,0,0
2025-01-06,170.77999877929688,0.5449693365532924,0.5081481481481481,0,0,0,0,0,0
2025-01-07,172.50999450683594,0.9613961316246487,0.2660414610069102,0,0,0,0,0,0
2025-01-08,171.75999450683594,-0.3393055022448759,0.6734089787863838,0,0,0,0,0,0
2025-01-09,171.75999450683594,0.09692579305903087,0.9063116370808678,0,0,0,0,0,0
2025-01-10,172.0,0.7578855719816848,0.35978314440611137,0,0,0,0,0,0
2025-01-13,170.57000732421875,-0.8882189764687535,0.29852216748768473,0,0,0,0,0,0
2025-01-14,167.02000427246094,-1.240416763358208,0.16445100935499754,0,0,0,0,0,0
2025-01-15,166.1999969482422,-0.5742952696752982,0.4822834645669291,0,0,0,0,0,0
2025-01-16,168.92999267578125,0.7334963769615279,0.3743236596163306,0,0,0,0,0,0
2025-01-17,171.08999633789062,0.3139303581591957,0.6887905604719764,0,0,0,0,0,0
2025-01-21,175.55999755859375,0.49485576419522137,0.5503685503685504,0,0,0,0,0,0
2025-01-22,174.8000030517578,-0.19217151222322154,0.8089390962671905,0,0,0,0,0,0
2025-01-23,178.5,0.7470688904773658,0.3637702503681885,0,0,0,0,0,0
2025-01-24,176.05999755859375,-0.4327065056587409,0.5956820412168793,0,0,0,0,0,0
2025-01-27,175.16000366210938,0.23965034250315886,0.7636096125551741,0,0,0,0,0,0
2025-01-28,177.77999877929688,0.6382205189037877,0.44313725490196076,0,0,0,0,0,0
2025-01-29,173.66000366210938,-0.8702656811252476,0.3067123958843704,0,0,0,0,0,0
2025-01-30,179.52999877929688,1.4288863718538807,0.12732615083251714,0,0,0,0,0,0
2025-01-31,176.52000427246094,-0.6869369601320958,0.4087126774351444,0,0,0,0,0,0
2025-02-03,175.8699951171875,0.08624810674425475,0.9178082191780822,0,0,0,0,0,0
2025-02-04,176.22999572753906,0.22812507759007095,0.7775061124694377,0,0,0,0,0,0
2025-02-05,181.83999633789062,1.5061022520786966,0.1158357771260997,0,0,0,0,0,0
2025-02-06,184.8000030517578,0.9192573623791079,0.28382999511480217,0,0,0,0,0,0
2025-02-07,181.49000549316406,-0.42984004747619,0.59912109375,0,0,0,0,0,0
2025-02-10,180.5500030517578,-0.5898585746818633,0.4719375305026842,0,0,0,0,0,0
2025-02-11,180.44000244140625,-0.1460329614484932,0.8580487804878049,0,0,0,0,0,0
2025-02-12,186.25,2.0694430568983195,0.057532910775231594,0,0,0,0,0,0
2025-02-13,185.44000244140625,-0.31974831870415,0.6851851851851852,0,0,0,0,0,0
2025-02-14,184.4199981689453,0.42880202735457407,0.5996103263516804,0,0,0,0,0,0
2025-02-18,184.97000122070312,-0.13217302518551896,0.875365141187926,0,0,0,0,0,0
2025-02-19,186.14999389648438,0.28487382447676635,0.7114355231143552,0,0,0,0,0,0
2025-02-20,180.8800048828125,-1.2900945072012873,0.15272373540856032,0,0,0,0,0,0
2025-02-21,177.14999389648438,-0.24943343941503268,0.7540106951871658,0,0,0,0,0,0
2025-02-24,179.91000366210938,0.9461630778412449,0.2706511175898931,0,0,0,0,0,0
2025-02-25,178.27000427246094,-0.6272530972314806,0.44876153472559493,0,0,0,0,0,0
2025-02-26,173.0399932861328,-1.5463193718969608,0.11116504854368932,0,0,0,0,0,0
2025-02-27,173.8300018310547,0.5980205008381304,0.4682193110140708,0,0,0,0,0,0
2025-02-28,174.6300048828125,-0.537175490676101,0.5164888457807953,0,0,0,0,0,0
2025-03-03,170.05999755859375,-1.0138938671066176,0.24624333494910325,0,0,0,0,0,0
2025-03-04,158.89999389648438,-2.786903605625299,0.027131782945736434,0,0,0,0,0,0
2025-03-05,163.16000366210938,0.6508497313512546,0.43728813559322033,0,0,0,0,0,0
2025-03-06,158.42999267578125,-0.5584999134772894,0.4975798644724105,0,0,0,0,0,0
2025-03-07,154.17999267578125,-1.8395715812345212,0.0783744557329463,0,0,0,0,0,0
2025-03-10,148.14999389648438,-1.0204802670331101,0.2432301740812379,0,0,0,0,0,0
2025-03-11,154.05999755859375,2.53709812675563,0.037699371677138716,0,0,0,0,0,0
2025-03-12,158.8000030517578,1.4887702639621303,0.11980676328502415,0,0,0,0,0,0
2025-03-13,159.32000732421875,0.5199860417490476,0.5306615161757605,0,0,0,0,0,0
2025-03-14,161.80999755859375,-0.058286430980200823,0.9473938223938224,0,0,0,0,0,0
2025-03-17,161.85000610351562,-0.5794286429796871,0.4794983116256633,0,0,0,0,0,0
2025-03-18,161.57000732421875,0.3042419987179899,0.7000964320154291,0,0,0,0,0,0
2025-03-19,172.6199951171875,3.044992723813391,0.021204819277108433,0,0,0,0,0,0
2025-03-20,172.8300018310547,0.3969837450249382,0.630057803468208,0,0,0,0,0,0
2025-03-21,178.11000061035156,1.7651828608681654,0.08425613866153106,0,0,0,0,0,0
2025-03-24,180.89999389648438,-0.04476682273260045,0.958614051973051,0,0,0,0,0,0
2025-03-25,182.58999633789062,0.08932627786075303,0.9143819143819144,0,0,0,0,0,0
2025-03-26,178.5500030517578,-0.43759432919059543,0.5923076923076923,0,0,0,0,0,0
2025-03-27,179.11000061035156,0.4486332248628538,0.5838539163863528,0,0,0,0,0,0
2025-03-28,173.30999755859375,-0.586496805925956,0.47310278578290105,0,0,0,0,0,0
2025-03-31,170.5500030517578,-1.0865675844587093,0.2198751800288046,0,0,0,0,0,0
2025-04-01,168.1699981689453,-0.8793566077634669,0.30470249520153553,0,0,0,0,0,0
2025-04-02,168.55999755859375,-0.045149687145838314,0.958273381294964,0,0,0,0,0,0
2025-04-03,150.91000366210938,-3.376223882569402,0.015819750719079578,0,0,0,0,0,0
2025-04-04,136.58999633789062,-0.40994212306686056,0.6205079060852899,0,0,1,1,1,0
2025-04-07,138.86000061035156,1.0461521594859262,0.23659003831417624,0,0,0,0,0,0
2025-04-08,139.38999938964844,0.5632264797911081,0.4930588798468167,0,0,0,0,0,0
2025-04-09,160.82000732421875,1.2621125273104308,0.1598086124401914,0,1,1,2,2,1
2025-04-10,155.52000427246094,0.8282995263787496,0.32615973218555716,0,0,0,0,0,0
2025-04-11,156.83999633789062,-0.6001213334907839,0.4670172084130019,0,0,0,0,0,0
2025-04-14,159.27999877929688,0.20031868993862162,0.800764452938366,0,0,1,1,1,0
2025-04-15,155.52000427246094,-0.9503696411864733,0.2707736389684814,0,0,0,0,0,0
2025-04-16,156.47000122070312,1.3364802064569334,0.14558472553699284,0,0,0,0,0,0
2025-04-17,161.89999389648438,1.774779071383214,0.08301526717557252,0,0,0,0,0,0
2025-04-21,159.33999633789062,0.7498388272516008,0.3638531235097759,0,0,0,0,0,0
2025-04-22,162.52000427246094,-0.3642985658171832,0.6572926596758818,0,0,0,0,0,0
2025-04-23,172.3699951171875,1.740716678465794,0.08766079085278704,0,0,0,0,0,0
2025-04-24,176.25999450683594,0.003382905453100323,0.9980952380952381,0,0,0,0,0,0
2025-04-25,177.9499969482422,-0.3771333020857647,0.6463588767253688,0,0,0,0,0,0
2025-04-28,182.3000030517578,0.927945072336422,0.28116079923882015,0,0,0,0,0,0
2025-04-29,182.0,-0.32286695371169966,0.6861626248216833,0,0,0,0,0,0
2025-04-30,183.24000549316406,0.21732326495166418,0.7846958174904943,0,0,0,0,0,0
2025-05-01,182.88999938964844,-0.6392587193969826,0.44228028503562944,0,0,0,0,0,0
2025-05-02,185.4600067138672,-0.19345595143486266,0.8105413105413105,0,0,0,0,0,0
2025-05-05,186.4600067138672,0.48237120492055946,0.561936402467964,0,0,0,0,0,0
2025-05-06,185.9600067138672,0.4524419243137115,0.5815939278937381,0,0,0,0,0,0
2025-05-07,185.55999755859375,-0.2124174048918635,0.7889995258416311,0,0,0,0,0,0
